200,1
-1.86732149943,3
-1.8591747425,1
-2.24410469856,3
-1.40541114055,3
-6.63510086996,2
-1.54067384044,3
-6.57739275853,2
0.420739885143,3
-0.525141412772,3
-2.41815367584,3
-3.27233609357,1
-3.53226011907,1
-6.31456736051,2
-1.79048794979,3
-5.63275469162,2
-3.69081690184,1
-4.20890552834,1
-0.840772717228,3
-1.71839594942,3
-0.724266449466,3
0.276707097494,3
-5.30399102375,1
-2.12308666953,1
-5.65801595301,2
-3.03218492083,1
-2.50604166247,3
-1.5389087786,3
-4.65522443484,1
-0.618059476625,3
-5.19832113154,2
-1.55129796376,3
-5.59407638143,2
-1.37665173617,3
-2.28279910873,3
-3.0192156409,1
-6.88244083093,2
-7.1366943348,2
-1.93831160279,3
-6.95788526106,2
0.158431462349,3
-0.72864638889,3
-1.68237410817,3
-1.62583522837,3
-5.96566303536,2
-3.9604023355,1
-3.35461935139,1
-0.704939364441,3
-7.12963739564,2
-4.41446253393,1
-4.65007087076,1
-6.4127006638,2
-5.26781620535,2
-2.79662528543,3
-3.37903734451,1
-0.984827110332,3
-6.10128170973,2
-3.09474315615,1
-2.60859862464,1
-0.166487679797,3
-3.76800676337,1
0.551045018317,3
-2.97280838471,3
-0.740073876725,3
-4.54806939672,1
-3.67807840888,1
-3.89703982031,1
-5.99973745754,2
-6.49121833347,2
-5.08159906073,2
-0.671247203045,3
-6.17390190399,2
-1.30206142345,3
-1.11850364596,3
-2.56518915604,3
-5.55704968153,2
-6.2087114715,2
-3.53633716943,1
-1.80511113137,3
-0.0216479599994,3
-2.58354122408,3
-4.32915932231,1
-6.78331853138,2
-5.33186721333,2
-7.04227887225,2
-1.07118807059,3
-4.97262290616,2
-3.36810922218,3
-3.78175519683,1
-4.98450855508,2
-4.54314455201,1
-7.21046054838,2
-5.09186866167,1
-0.702526821903,3
-5.46273387179,2
-7.91942829189,2
-4.34332189643,1
-3.33293892921,1
-3.87757442847,1
0.781548696981,3
-4.12323084005,1
-8.76245824512,2
-6.9131221675,2
-0.687623129391,3
-1.77588494893,3
-0.669686828912,3
-3.39507458793,1
-6.05456607621,2
-7.99822665994,2
-2.36360418956,3
-1.13431475839,3
-2.96467157296,1
-1.46129510566,3
-5.64758968976,2
-3.31721380023,1
-4.15018497531,1
-2.67357205454,1
-1.8944675687,3
-1.62896239094,3
-0.512197761241,3
-5.40742970948,2
-1.71502132237,3
-4.26342369311,1
-1.12507141993,3
-3.87723253112,1
-4.03475475243,1
-5.44125034802,2
-6.24761224604,2
-7.8572190396,2
-6.00944659686,2
-1.07398818669,3
-2.57765064322,3
-4.78185372109,2
-4.48647615968,1
-0.359299756245,3
-6.24638624168,2
-0.900754226527,3
-5.89051897075,2
-4.09472011273,1
-2.7763216171,3
-7.30362044092,2
-5.48764153736,2
-3.09416487285,1
0.0478269092324,3
-0.812573822017,3
-6.64065302492,2
-1.35541445002,3
-3.29237492797,1
-3.82199355076,1
-8.34363060858,2
-1.34890072948,3
-6.77882447565,2
-1.65901643086,3
-6.18860351827,2
-4.36668025959,2
-2.95709095526,1
-3.3054529065,1
-1.48827855051,1
-1.47316329359,3
-4.10310879955,1
-7.17053447762,2
-1.58288468843,3
-2.46334882814,1
-7.5442958648,2
-3.5767122056,1
-4.65480105419,1
-4.55256902244,1
-3.38436888998,1
-2.701276747,1
-0.300490912261,3
-5.35787901001,2
-1.80211298494,3
-3.53020328651,1
-6.99983744518,2
-2.49097661491,3
-3.71778691038,1
-6.23582407418,2
-5.53916386688,2
-6.62018416616,2
-1.97302532194,3
-2.36058254867,3
-1.04526053708,3
-2.74593616304,3
-1.82316602004,3
-2.88946211458,1
-6.68070248167,2
-1.41643409751,3
-4.21867082351,1
-7.25853693002,2
-2.46111231299,3
-3.7712612872,1
-4.9675473947,1
-2.90636994253,1
-6.56773441668,2
-6.7745938234,2
-1.90388521148,1
-2.43633753077,1
-1.69454755286,3
-1.91642347477,3
-5.86302100009,2
-3.25849158188,3
0.785885373046
-3.71320623168,-6.36010404681,-1.45298153987
