200,1
7.99056475052,3
-0.46674926957,2
9.84032884886,3
-7.63331883653,1
9.98464027319,3
0.124801420274,2
7.64541703902,3
0.323595227452,2
9.01086500339,3
8.24457274152,3
-9.06806943804,1
7.43025316983,3
-9.09056143397,1
8.72091145961,3
-9.56490032926,1
-1.92332087486,2
-8.14509593469,1
-7.28889822256,1
8.60527138787,3
-8.55645805959,1
-0.394356187369,2
-9.82151499662,1
-0.983579755731,2
-7.74262039833,1
7.56309545881,3
-7.73778734097,1
7.89042834256,3
-8.21810810983,1
-0.747141496311,2
0.513712806529,2
-8.33219388611,1
7.8822008999,3
8.83120900002,3
9.59287800114,3
-7.74586267414,1
-2.05384373738,2
-9.3138313146,1
-0.158818047151,2
-1.38185577874,2
8.79722902452,3
-8.15333994966,1
-0.456694765969,2
-9.08171273165,1
8.73381997738,3
8.13868818717,3
-9.59115156069,1
-0.222166177931,2
-9.70203156383,1
8.90840986167,3
-8.34147950363,1
-0.67944653727,2
-8.87676562056,1
-7.25301224417,1
9.48855793709,3
-7.25027556776,1
-7.72117535769,1
7.55931684242,3
-8.16950852927,1
-7.96480853014,1
-7.06173412089,1
9.02174452047,3
-7.18482632534,1
7.58483954591,3
8.42016558557,3
-8.76090905953,1
-8.3540509661,1
-0.487645414753,2
-9.42698824702,1
8.95918109455,3
-0.612318982996,2
-8.00639391572,1
8.12704455618,3
0.0133741886012,2
-8.22010811009,1
8.38051398433,3
-0.110387333613,2
-8.44668727418,1
8.18187525794,3
7.32893546926,3
-7.32123879111,1
1.03682043241,2
-0.318334038236,2
-7.22124984008,1
-8.16699002119,1
0.559974456834,2
0.758184755441,2
-7.85698034687,1
0.553678232301,2
-8.82517069199,1
-8.48138491216,1
-8.93266529234,1
7.25232936535,3
-1.71399202959,2
-2.79914151492,2
-8.35680213282,1
8.91081325911,3
-7.12218486122,1
-7.68849335927,1
-1.33901924049,2
-1.30288708625,2
8.1706799139,3
7.9645058933,3
8.38822644241,3
-1.29486800951,2
-0.221016125042,2
-1.71095079195,2
-9.42058991619,1
9.21564802076,3
9.5117195264,3
-7.98647735988,1
0.130900481392,2
-8.34583923651,1
0.217811260178,2
8.95295826989,3
-8.89837760694,1
-9.16019668559,1
-0.442811831285,2
-1.12574177684,2
6.65049708868,3
8.9707357267,3
-9.92542270565,1
7.28707351584,3
-8.59453419062,1
-8.82176577921,1
-8.08845951182,1
-0.125610954169,2
8.88196298138,3
1.01373831537,2
-7.07037212109,1
-1.28626666108,2
8.54479672328,3
-0.635645318266,2
8.33294654705,3
-7.58225510708,1
7.78634013109,3
9.27378029412,3
7.11283181091,3
6.85939943544,3
8.0451298714,3
-1.07546212091,2
-7.73219256171,1
-0.270991505509,2
-0.898476680168,2
-8.68925493798,1
-7.83821702893,1
1.45210962212,2
1.56878005984,2
-8.06628859922,1
8.24529378245,3
-8.90890095414,1
-0.893660676579,2
-0.182207979889,2
-8.21407940736,1
8.73971576342,3
-0.376012065297,2
0.0901626369797,2
-1.26216143204,2
-1.01921915878,2
0.0310382707029,2
0.485824142781,2
-7.74948709012,1
7.86526752853,3
-7.63005398019,1
-0.0840269373092,2
-0.958758669535,2
8.04210283787,3
8.13311984832,3
-8.53803113267,1
7.99953212216,3
8.0022666138,3
-8.49893439253,1
-1.08023107677,2
-7.02630468908,1
-7.88248064513,1
-1.29288993655,2
7.81222685451,3
8.98362031574,3
-0.225847018213,2
-0.528924453867,2
7.80501201066,3
0.943655185042,2
-8.35175026548,1
-7.40932493976,1
8.28839973123,3
6.70985275599,3
0.786581011368,2
-8.17436216774,1
-9.11053300801,1
-8.08150037715,1
0.444845220759,2
-8.68725318282,1
-8.12146710861,1
-0.891749479475,2
0.501154768911,2
-0.0407895828993,2
6.69754673483,3
8.02864485312,3
0.850612198038,2
-7.95087661726,1
7.80468485791,3
0.770152159204
-8.11330788063,-0.350501298312,8.22458642884
